indexPandas,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3944676,2008,7,26,6,545.0,545,816.0,810,EV,4467,N630AS,91.0,85.0,66.0,6.0,0.0,PFN,ATL,247,11.0,14.0,0,,0,,,,,
690063,2008,2,28,4,1055.0,1100,1207.0,1215,WN,720,N502SW,72.0,75.0,57.0,-8.0,-5.0,OAK,LAX,337,7.0,8.0,0,,0,,,,,
3758236,2008,7,28,1,1001.0,1000,1051.0,1059,YV,7339,N75987,110.0,119.0,90.0,-8.0,1.0,MDT,ORD,594,9.0,11.0,0,,0,,,,,
4570631,2008,8,15,5,1506.0,1501,1457.0,1500,EV,4615,N977EV,51.0,59.0,30.0,-3.0,5.0,ATL,HSV,151,5.0,16.0,0,,0,,,,,
6298639,2008,11,18,2,624.0,630,808.0,815,MQ,4038,N513MQ,104.0,105.0,82.0,-7.0,-6.0,XNA,ORD,522,13.0,9.0,0,,0,,,,,
6948316,2008,12,14,7,2023.0,1940,2258.0,2226,AS,259,N303AS,155.0,166.0,136.0,32.0,43.0,LAX,SEA,954,8.0,11.0,0,,0,0.0,0.0,0.0,0.0,32.0
1289916,2008,3,2,7,1839.0,1820,2046.0,2025,XE,3070,N14993,127.0,125.0,87.0,21.0,19.0,CAE,EWR,602,22.0,18.0,0,,0,2.0,0.0,2.0,0.0,17.0
327488,2008,1,21,1,1005.0,1005,1102.0,1119,EV,4300,N858AS,57.0,74.0,38.0,-17.0,0.0,CHS,ATL,259,9.0,10.0,0,,0,,,,,
1027205,2008,2,9,6,2316.0,2215,17.0,2317,NW,1442,N311US,61.0,62.0,47.0,60.0,61.0,MSP,FAR,223,4.0,10.0,0,,0,60.0,0.0,0.0,0.0,0.0
953441,2008,2,22,5,1844.0,1738,2204.0,2040,FL,110,N279AT,140.0,122.0,101.0,84.0,66.0,DFW,ATL,732,15.0,24.0,0,,0,0.0,0.0,18.0,0.0,66.0
4631354,2008,8,17,7,840.0,840,940.0,940,MQ,3554,N509AE,60.0,60.0,33.0,0.0,0.0,OKC,DFW,175,14.0,13.0,0,,0,,,,,
4216651,2008,7,7,1,2120.0,2113,2209.0,2157,DL,1167,N3731T,109.0,104.0,73.0,12.0,7.0,SLC,ONT,558,5.0,31.0,0,,0,,,,,
1460868,2008,3,19,3,1151.0,1040,1303.0,1207,US,1939,N122US,72.0,87.0,58.0,56.0,71.0,DCA,CLT,331,4.0,10.0,0,,0,56.0,0.0,0.0,0.0,0.0
2159668,2008,4,30,3,820.0,825,1104.0,1109,FL,670,N974AT,164.0,164.0,134.0,-5.0,-5.0,HPN,MCO,972,8.0,22.0,0,,0,,,,,
573828,2008,1,19,6,1155.0,1155,1935.0,1952,CO,1569,N76269,280.0,297.0,252.0,-17.0,0.0,LAS,EWR,2227,10.0,18.0,0,,0,,,,,
306870,2008,1,18,5,546.0,550,842.0,851,DL,1488,N954DL,116.0,121.0,92.0,-9.0,-4.0,DFW,ATL,732,11.0,13.0,0,,0,,,,,
154725,2008,1,8,2,910.0,910,952.0,929,OH,4950,N676CA,102.0,79.0,62.0,23.0,0.0,CVG,ORD,264,4.0,36.0,0,,0,0.0,0.0,23.0,0.0,0.0
209291,2008,1,26,6,942.0,940,1057.0,1049,OO,4048,N604SK,75.0,69.0,48.0,8.0,2.0,SLC,JAC,205,6.0,21.0,0,,0,,,,,
1570756,2008,3,23,7,630.0,635,848.0,855,MQ,3450,N643AE,138.0,140.0,108.0,-7.0,-5.0,CMI,DFW,693,15.0,15.0,0,,0,,,,,
1593442,2008,3,13,4,555.0,600,620.0,615,MQ,4376,N810AE,85.0,75.0,49.0,5.0,-5.0,CVG,ORD,264,17.0,19.0,0,,0,,,,,
6178558,2008,11,16,7,607.0,610,834.0,833,US,1669,N110UW,147.0,143.0,125.0,1.0,-3.0,BOS,CLT,728,5.0,17.0,0,,0,,,,,
2690950,2008,5,2,5,1903.0,1900,2042.0,2035,WN,1747,N362SW,99.0,95.0,72.0,7.0,3.0,TUS,LAX,451,15.0,12.0,0,,0,,,,,
4207875,2008,7,31,4,1429.0,1435,1544.0,1546,CO,1015,N33608,75.0,71.0,44.0,-2.0,-6.0,IAH,DFW,224,9.0,22.0,0,,0,,,,,
2285925,2008,4,24,4,1510.0,1510,1653.0,1650,AA,1215,N422AA,163.0,160.0,130.0,3.0,0.0,BOS,ORD,867,7.0,26.0,0,,0,,,,,
5325973,2008,9,18,4,1910.0,1920,2306.0,2313,AS,131,N570AS,416.0,413.0,374.0,-7.0,-10.0,ORD,ANC,2846,4.0,38.0,0,,0,,,,,
4296274,2008,8,21,4,1250.0,1245,1402.0,1405,WN,2170,N242WN,72.0,80.0,62.0,-3.0,5.0,PHL,RDU,336,3.0,7.0,0,,0,,,,,
5294411,2008,9,6,6,1211.0,1220,1306.0,1320,AA,1260,N528AA,55.0,60.0,40.0,-14.0,-9.0,AUS,DFW,190,7.0,8.0,0,,0,,,,,
4544097,2008,8,21,4,1109.0,1100,1421.0,1408,DL,1458,N959DL,192.0,188.0,165.0,13.0,9.0,FLL,LGA,1076,11.0,16.0,0,,0,,,,,
3460539,2008,6,27,5,1530.0,1535,1614.0,1627,9E,4712,88889E,44.0,52.0,29.0,-13.0,-5.0,LSE,MSP,120,6.0,9.0,0,,0,,,,,
6561522,2008,12,24,3,1259.0,1245,1456.0,1442,XE,2495,N11536,117.0,117.0,102.0,14.0,14.0,BHM,IAH,562,6.0,9.0,0,,0,,,,,
6976205,2008,12,25,4,1247.0,1250,1704.0,1723,CO,1136,N14605,197.0,213.0,164.0,-19.0,-3.0,DFW,EWR,1372,11.0,22.0,0,,0,,,,,
4264292,2008,8,12,2,958.0,955,1324.0,1325,WN,7,N724SW,146.0,150.0,130.0,-1.0,3.0,HOU,FLL,957,7.0,9.0,0,,0,,,,,
4362250,2008,8,11,1,1115.0,1115,1232.0,1228,XE,103,N14198,137.0,133.0,119.0,4.0,0.0,COS,ONT,789,4.0,14.0,0,,0,,,,,
5625808,2008,10,7,2,723.0,730,801.0,823,US,135,N835AW,158.0,173.0,140.0,-22.0,-7.0,DFW,LAS,1055,5.0,13.0,0,,0,,,,,
2974855,2008,5,1,4,948.0,950,1211.0,1145,DL,35,N615DL,323.0,295.0,280.0,26.0,-2.0,ATL,LAX,1946,8.0,35.0,0,,0,0.0,0.0,26.0,0.0,0.0
3590041,2008,6,8,7,1006.0,1010,1619.0,1637,DL,1468,N389DA,253.0,267.0,232.0,-18.0,-4.0,SLC,TPA,1887,4.0,17.0,0,,0,,,,,
107627,2008,1,6,7,1914.0,1915,2029.0,2037,XE,2830,N14938,75.0,82.0,54.0,-8.0,-1.0,IAH,JAN,351,6.0,15.0,0,,0,,,,,
6000811,2008,11,21,5,1456.0,1445,1748.0,1735,WN,2457,N907WN,172.0,170.0,156.0,13.0,11.0,ISP,MCO,972,4.0,12.0,0,,0,,,,,
2137573,2008,4,1,2,937.0,935,1159.0,1201,FL,231,N934AT,142.0,146.0,108.0,-2.0,2.0,ATL,SWF,784,5.0,29.0,0,,0,,,,,
958782,2008,2,29,5,1654.0,1657,2355.0,2332,FL,720,N174AT,241.0,215.0,190.0,23.0,-3.0,LAS,IND,1591,20.0,31.0,0,,0,0.0,0.0,23.0,0.0,0.0
419078,2008,1,18,5,639.0,640,755.0,735,MQ,4725,N706RG,76.0,55.0,36.0,20.0,-1.0,SGF,STL,195,8.0,32.0,0,,0,0.0,0.0,20.0,0.0,0.0
3155814,2008,6,15,7,1033.0,1040,1416.0,1414,OH,5574,N391CA,163.0,154.0,136.0,2.0,-7.0,AUS,CVG,958,13.0,14.0,0,,0,,,,,
3066284,2008,6,24,2,610.0,610,846.0,850,WN,87,N602SW,96.0,100.0,84.0,-4.0,0.0,ABQ,DAL,580,5.0,7.0,0,,0,,,,,
1170943,2008,2,11,1,1311.0,1315,1539.0,1538,DL,992,N392DA,88.0,83.0,66.0,1.0,-4.0,RNO,SLC,422,5.0,17.0,0,,0,,,,,
2105380,2008,4,30,3,1459.0,1505,1624.0,1640,DL,891,N3733Z,85.0,95.0,67.0,-16.0,-6.0,CVG,ATL,373,4.0,14.0,0,,0,,,,,
7004675,2008,12,9,2,1906.0,1851,2014.0,2004,DL,1274,N977DL,128.0,133.0,96.0,10.0,15.0,ATL,MKE,669,6.0,26.0,0,,0,,,,,
4343428,2008,8,6,3,854.0,855,1009.0,958,XE,2324,N16944,75.0,63.0,47.0,11.0,-1.0,IAH,DFW,224,6.0,22.0,0,,0,,,,,
5376979,2008,9,9,2,1812.0,1750,2034.0,2015,DL,1127,N3734B,142.0,145.0,114.0,19.0,22.0,BOS,CVG,752,4.0,24.0,0,,0,0.0,0.0,0.0,0.0,19.0
2670122,2008,5,20,2,926.0,930,1041.0,1043,US,1432,N949UW,75.0,73.0,48.0,-2.0,-4.0,PIT,PHL,267,8.0,19.0,0,,0,,,,,
4448602,2008,8,28,4,1927.0,1930,2039.0,2039,OO,3594,N564SW,72.0,69.0,52.0,0.0,-3.0,SLC,SUN,223,3.0,17.0,0,,0,,,,,
4303912,2008,8,24,7,1854.0,1855,1946.0,2000,WN,46,N357SW,52.0,65.0,42.0,-14.0,-1.0,DAL,LBB,293,3.0,7.0,0,,0,,,,,
1495799,2008,3,27,4,,1035,,1200,DL,1514,N936DL,,85.0,,,,DAB,ATL,366,,,1,A,0,,,,,
2910691,2008,5,30,5,1136.0,1125,1253.0,1225,AA,1938,N3AXAA,77.0,60.0,41.0,28.0,11.0,MIA,TPA,204,4.0,32.0,0,,0,0.0,0.0,17.0,0.0,11.0
1631148,2008,3,26,3,635.0,645,749.0,757,NW,1580,N9332,74.0,72.0,42.0,-8.0,-10.0,IND,DTW,231,13.0,19.0,0,,0,,,,,
1855868,2008,4,22,2,1517.0,1520,1903.0,1905,WN,497,N266WN,166.0,165.0,151.0,-2.0,-3.0,SEA,ABQ,1180,6.0,9.0,0,,0,,,,,
2825852,2008,5,22,4,925.0,929,1119.0,1114,NW,705,N371NB,174.0,165.0,143.0,5.0,-4.0,DTW,DFW,987,8.0,23.0,0,,0,,,,,
5452090,2008,10,23,4,605.0,605,759.0,805,WN,1283,N690SW,114.0,120.0,98.0,-6.0,0.0,PHX,SMF,647,3.0,13.0,0,,0,,,,,
3184655,2008,6,13,5,,1620,,1835,OO,2814,N983CA,,75.0,,,,MKE,CMH,331,,,1,B,0,,,,,
1874868,2008,4,28,1,1224.0,1205,1608.0,1545,WN,492,N707SA,164.0,160.0,154.0,23.0,19.0,MDW,RSW,1105,2.0,8.0,0,,0,3.0,0.0,4.0,0.0,16.0
5244474,2008,9,7,7,1730.0,1737,1921.0,1922,NW,1438,N376NW,111.0,105.0,79.0,-1.0,-7.0,DTW,PVD,614,8.0,24.0,0,,0,,,,,
5703053,2008,10,30,4,1310.0,1315,1326.0,1346,EV,4994,N859AS,76.0,91.0,58.0,-20.0,-5.0,CVG,MSN,373,3.0,15.0,0,,0,,,,,
382791,2008,1,22,2,836.0,840,955.0,955,MQ,3190,N835AE,79.0,75.0,56.0,0.0,-4.0,LAX,SJC,308,8.0,15.0,0,,0,,,,,
4707302,2008,8,27,3,1209.0,1214,1233.0,1240,9E,5807,87979E,84.0,86.0,58.0,-7.0,-5.0,DTW,EVV,364,5.0,21.0,0,,0,,,,,
863097,2008,2,13,3,1604.0,1610,1746.0,1807,US,1836,N432US,102.0,117.0,88.0,-21.0,-6.0,CLT,PVD,683,4.0,10.0,0,,0,,,,,
5674131,2008,10,23,4,1432.0,1435,1505.0,1506,DL,1710,N646DL,93.0,91.0,78.0,-1.0,-3.0,ATL,MSY,425,5.0,10.0,0,,0,,,,,
3869597,2008,7,10,4,1149.0,1155,1235.0,1250,UA,1563,N489UA,106.0,115.0,86.0,-15.0,-6.0,DEN,LAS,629,7.0,13.0,0,,0,,,,,
5292972,2008,9,2,2,1117.0,1040,1412.0,1340,AA,1204,N271AA,115.0,120.0,93.0,32.0,37.0,DEN,DFW,641,10.0,12.0,0,,0,0.0,0.0,0.0,0.0,32.0
1734056,2008,3,17,1,1146.0,1155,1430.0,1451,B6,558,N571JB,164.0,176.0,144.0,-21.0,-9.0,RSW,EWR,1068,7.0,13.0,0,,0,,,,,
6451759,2008,11,3,1,1559.0,1600,1718.0,1708,DL,1654,N707TW,79.0,68.0,44.0,10.0,-1.0,ATL,JAX,270,4.0,31.0,0,,0,,,,,
1984471,2008,4,8,2,1607.0,1555,1810.0,1759,OO,3999,N803SK,123.0,124.0,89.0,11.0,12.0,ATL,BUF,712,4.0,30.0,0,,0,,,,,
2820489,2008,5,31,6,1215.0,1207,1316.0,1255,NW,476,N780NC,61.0,48.0,28.0,21.0,8.0,DTW,MBS,98,7.0,26.0,0,,0,8.0,0.0,13.0,0.0,0.0
4493191,2008,8,19,2,839.0,845,1040.0,1030,UA,1602,N474UA,181.0,165.0,139.0,10.0,-6.0,MSY,DEN,1062,33.0,9.0,0,,0,,,,,
4194385,2008,7,25,5,1707.0,1645,1818.0,1810,CO,721,N37615,131.0,145.0,98.0,8.0,22.0,ATL,IAH,689,13.0,20.0,0,,0,,,,,
6043543,2008,11,13,4,1438.0,1330,1831.0,1513,XE,2763,N25134,233.0,103.0,99.0,198.0,68.0,BGR,EWR,393,10.0,124.0,0,,0,0.0,0.0,198.0,0.0,0.0
5404800,2008,10,9,4,1903.0,1810,2048.0,2010,WN,288,N504SW,105.0,120.0,93.0,38.0,53.0,HOU,STL,687,6.0,6.0,0,,0,4.0,0.0,0.0,0.0,34.0
5724290,2008,10,17,5,619.0,631,751.0,759,FL,958,N993AT,92.0,88.0,74.0,-8.0,-12.0,PWM,BWI,452,5.0,13.0,0,,0,,,,,
3883624,2008,7,10,4,840.0,840,1030.0,1045,US,1575,N531AU,110.0,125.0,90.0,-15.0,0.0,DCA,JAX,634,5.0,15.0,0,,0,,,,,
5000492,2008,9,5,5,1920.0,1925,2001.0,2007,OO,3841,N416SW,101.0,102.0,84.0,-6.0,-5.0,SLC,PSC,521,4.0,13.0,0,,0,,,,,
5107504,2008,9,30,2,1942.0,1955,2051.0,2112,US,1786,N404US,69.0,77.0,58.0,-21.0,-13.0,JAX,CLT,329,3.0,8.0,0,,0,,,,,
5739810,2008,10,8,3,2057.0,2100,2142.0,2145,MQ,3035,N253MQ,45.0,45.0,23.0,-3.0,-3.0,LAX,SBA,89,11.0,11.0,0,,0,,,,,
4785897,2008,8,12,2,,1440,,1832,B6,1402,N294JB,,172.0,,,,AUS,FLL,1105,,,1,A,0,,,,,
3971375,2008,7,3,4,1504.0,1510,1709.0,1727,FL,724,N894AT,125.0,137.0,112.0,-18.0,-6.0,BWI,TPA,842,4.0,9.0,0,,0,,,,,
4384988,2008,8,31,7,1205.0,1216,1336.0,1402,YV,2610,N903FJ,91.0,106.0,77.0,-26.0,-11.0,SRQ,CLT,547,8.0,6.0,0,,0,,,,,
272876,2008,1,14,1,1259.0,1305,1441.0,1443,US,1710,N459UW,102.0,98.0,80.0,-2.0,-6.0,CLT,MCO,468,6.0,16.0,0,,0,,,,,
238399,2008,1,10,4,1227.0,1200,1516.0,1517,UA,680,N904UA,109.0,137.0,94.0,-1.0,27.0,ORD,LGA,733,4.0,11.0,0,,0,,,,,
3497690,2008,6,22,7,2105.0,1835,2350.0,2125,AA,1220,N3AJAA,105.0,110.0,89.0,145.0,150.0,MSY,MIA,674,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,145.0
3526973,2008,6,7,6,2015.0,2000,2237.0,2229,AS,111,N596AS,202.0,209.0,187.0,8.0,15.0,SEA,ANC,1449,5.0,10.0,0,,0,,,,,
521617,2008,1,13,7,747.0,750,1235.0,1245,AA,1985,N615AA,228.0,235.0,205.0,-10.0,-3.0,PHL,SJU,1576,4.0,19.0,0,,0,,,,,
813543,2008,2,29,5,926.0,930,1153.0,1217,UA,83,N837UA,327.0,347.0,309.0,-24.0,-4.0,IAD,LAX,2288,8.0,10.0,0,,0,,,,,
3961360,2008,7,5,6,2138.0,2145,2254.0,2257,F9,335,N808FR,76.0,72.0,55.0,-3.0,-7.0,DEN,ABQ,349,8.0,13.0,0,,0,,,,,
2265974,2008,4,25,5,2341.0,2025,233.0,2310,AA,345,N550AA,172.0,165.0,157.0,203.0,196.0,ORD,SAT,1041,3.0,12.0,0,,0,23.0,0.0,27.0,0.0,153.0
1758502,2008,3,28,5,1906.0,1750,2136.0,2037,CO,1155,N58606,150.0,167.0,114.0,59.0,76.0,EWR,ATL,745,12.0,24.0,0,,0,0.0,4.0,0.0,0.0,55.0
3860730,2008,7,17,4,805.0,803,1546.0,1555,UA,946,N218UA,281.0,292.0,253.0,-9.0,2.0,LAX,IAD,2288,7.0,21.0,0,,0,,,,,
6396904,2008,11,26,3,554.0,605,850.0,905,AA,2255,N624AA,176.0,180.0,146.0,-15.0,-11.0,LGA,MIA,1097,12.0,18.0,0,,0,,,,,
5617440,2008,10,6,1,730.0,731,1024.0,1023,UA,1606,N406UA,114.0,112.0,87.0,1.0,-1.0,LAS,DEN,629,11.0,16.0,0,,0,,,,,
6556843,2008,12,30,2,1907.0,1907,2033.0,2041,XE,2590,N13970,86.0,94.0,63.0,-8.0,0.0,IAH,PNS,489,6.0,17.0,0,,0,,,,,
5791528,2008,10,5,7,1244.0,1135,1356.0,1301,NW,777,N507US,192.0,206.0,166.0,55.0,69.0,MSP,LAS,1300,5.0,21.0,0,,0,55.0,0.0,0.0,0.0,0.0
3986440,2008,7,22,2,2024.0,1752,2209.0,1949,FL,197,N979AT,105.0,117.0,76.0,140.0,152.0,RSW,ATL,515,6.0,23.0,0,,0,0.0,0.0,140.0,0.0,0.0
1887170,2008,4,16,3,1154.0,1200,1259.0,1306,XE,429,N18556,65.0,66.0,51.0,-7.0,-6.0,SAN,FAT,314,8.0,6.0,0,,0,,,,,
60907,2008,1,21,1,1527.0,1515,1841.0,1830,WN,3505,N687SW,134.0,135.0,120.0,11.0,12.0,STL,TPA,869,5.0,9.0,0,,0,,,,,
6942101,2008,12,6,6,726.0,730,1231.0,1235,AA,2430,N3CVAA,185.0,185.0,160.0,-4.0,-4.0,LAX,DFW,1235,11.0,14.0,0,,0,,,,,
4598696,2008,8,11,1,1051.0,1056,1250.0,1309,FL,409,N292AT,119.0,133.0,99.0,-19.0,-5.0,IND,MCO,828,6.0,14.0,0,,0,,,,,
1420943,2008,3,13,4,1628.0,1632,1950.0,2005,UA,742,N436UA,142.0,153.0,123.0,-15.0,-4.0,SEA,DEN,1024,10.0,9.0,0,,0,,,,,
5318679,2008,9,24,3,1753.0,1730,1849.0,1845,AA,2465,N590AA,176.0,195.0,159.0,4.0,23.0,DFW,LAX,1235,5.0,12.0,0,,0,,,,,
1732999,2008,3,16,7,2023.0,2025,2347.0,2333,B6,483,N648JB,384.0,368.0,355.0,14.0,-2.0,BOS,LAS,2381,12.0,17.0,0,,0,,,,,
4313096,2008,8,26,2,1748.0,1750,1909.0,1915,WN,309,N289CT,81.0,85.0,66.0,-6.0,-2.0,SMF,SNA,404,5.0,10.0,0,,0,,,,,
6235429,2008,11,21,5,1542.0,1530,1708.0,1655,EV,5302,N909EV,86.0,85.0,64.0,13.0,12.0,CVG,MDT,429,4.0,18.0,0,,0,,,,,
5848553,2008,10,16,4,1316.0,1320,1454.0,1505,AA,1250,N208AA,98.0,105.0,81.0,-11.0,-4.0,DFW,HSV,603,5.0,12.0,0,,0,,,,,
4328096,2008,8,31,7,1313.0,1315,1859.0,1920,WN,1300,N230WN,226.0,245.0,215.0,-21.0,-2.0,SJC,MDW,1838,4.0,7.0,0,,0,,,,,
775978,2008,2,8,5,1105.0,1025,1123.0,1040,OO,2552,N479CA,78.0,75.0,62.0,43.0,40.0,CMH,MKE,331,7.0,9.0,0,,0,43.0,0.0,0.0,0.0,0.0
5400944,2008,10,8,3,1811.0,1720,1909.0,1825,WN,1612,N481WN,58.0,65.0,48.0,44.0,51.0,DAL,LIT,296,3.0,7.0,0,,0,42.0,0.0,0.0,0.0,2.0
5107315,2008,9,30,2,1932.0,1940,2104.0,2119,US,1614,N504AU,92.0,99.0,82.0,-15.0,-8.0,CLT,ROC,573,2.0,8.0,0,,0,,,,,
4180271,2008,7,30,3,1131.0,1125,1251.0,1240,B6,51,N615JB,80.0,75.0,60.0,11.0,6.0,BTV,JFK,267,8.0,12.0,0,,0,,,,,
6824759,2008,12,16,2,1526.0,1320,1731.0,1450,MQ,3552,N843MQ,185.0,150.0,135.0,161.0,126.0,LEX,DFW,785,10.0,40.0,0,,0,0.0,30.0,35.0,0.0,96.0
1994629,2008,4,12,6,2239.0,2240,2336.0,2332,OO,5517,N218SW,57.0,52.0,34.0,4.0,-1.0,LAX,IYK,123,3.0,20.0,0,,0,,,,,
3568701,2008,6,23,1,732.0,740,1041.0,1040,CO,1475,N39343,129.0,120.0,97.0,1.0,-8.0,ELP,IAH,667,7.0,25.0,0,,0,,,,,
6291320,2008,11,17,1,1445.0,1450,1558.0,1610,MQ,3702,N619MQ,73.0,80.0,62.0,-12.0,-5.0,CRP,DFW,354,5.0,6.0,0,,0,,,,,
1814247,2008,4,10,4,2127.0,2045,2346.0,2305,WN,1932,N382SW,139.0,140.0,124.0,41.0,42.0,LAS,PDX,762,3.0,12.0,0,,0,0.0,0.0,0.0,0.0,41.0
2352554,2008,4,18,5,733.0,735,1121.0,1109,CO,1590,N58606,168.0,154.0,113.0,12.0,-2.0,IAH,MIA,964,7.0,48.0,0,,0,,,,,
6608181,2008,12,12,5,1320.0,1315,1352.0,1345,OH,6715,N588SW,92.0,90.0,76.0,7.0,5.0,CVG,CID,419,2.0,14.0,0,,0,,,,,
1516736,2008,3,20,4,1601.0,1606,1658.0,1716,EV,4652,N839AS,117.0,130.0,103.0,-18.0,-5.0,ATL,TUL,674,3.0,11.0,0,,0,,,,,
2146058,2008,4,12,6,1241.0,1247,1434.0,1438,FL,63,N927AT,113.0,111.0,92.0,-4.0,-6.0,IAD,ATL,533,8.0,13.0,0,,0,,,,,
2708098,2008,5,3,6,752.0,755,924.0,925,EV,4159,N851AS,92.0,90.0,72.0,-1.0,-3.0,ILM,ATL,377,10.0,10.0,0,,0,,,,,
6697757,2008,12,4,4,656.0,700,1014.0,1020,US,877,N917UW,138.0,140.0,119.0,-6.0,-4.0,DFW,CLT,936,8.0,11.0,0,,0,,,,,
637058,2008,2,12,2,825.0,825,939.0,945,WN,1444,N268WN,74.0,80.0,61.0,-6.0,0.0,LAX,RNO,390,4.0,9.0,0,,0,,,,,
2021919,2008,4,23,3,635.0,645,1250.0,1255,UA,570,N553UA,255.0,250.0,201.0,-5.0,-10.0,SNA,ORD,1726,12.0,42.0,0,,0,,,,,
20029,2008,1,9,3,1253.0,1255,1415.0,1415,WN,3430,N793SA,82.0,80.0,61.0,0.0,-2.0,LAS,RNO,345,2.0,19.0,0,,0,,,,,
2233048,2008,4,26,6,1636.0,1640,1816.0,1809,NW,1531,N9333,100.0,89.0,71.0,7.0,-4.0,MSP,MCI,393,10.0,19.0,0,,0,,,,,
3600229,2008,6,16,1,1804.0,1740,2014.0,1953,DL,1501,N996DL,130.0,133.0,107.0,21.0,24.0,ROC,ATL,749,7.0,16.0,0,,0,21.0,0.0,0.0,0.0,0.0
4127169,2008,7,30,3,1853.0,1900,2054.0,2035,AA,1411,N470AA,181.0,155.0,109.0,19.0,-7.0,EWR,ORD,719,10.0,62.0,0,,0,0.0,0.0,19.0,0.0,0.0
6627514,2008,12,15,1,954.0,945,1110.0,1103,OO,4794,N441SW,76.0,78.0,52.0,7.0,9.0,SLC,BOI,291,5.0,19.0,0,,0,,,,,
1192408,2008,3,8,6,1911.0,1910,2051.0,2105,WN,2065,N440LV,100.0,115.0,86.0,-14.0,1.0,DEN,PHX,602,5.0,9.0,0,,0,,,,,
4545685,2008,8,22,5,2010.0,2010,2131.0,2144,DL,1728,N942DL,81.0,94.0,62.0,-13.0,0.0,ATL,DAY,432,6.0,13.0,0,,0,,,,,
5608507,2008,10,11,6,1313.0,1302,1553.0,1557,UA,950,N775UA,100.0,115.0,76.0,-4.0,11.0,ORD,IAD,589,6.0,18.0,0,,0,,,,,
2933201,2008,5,2,5,1328.0,1330,1618.0,1618,B6,51,N662JB,170.0,168.0,138.0,0.0,-2.0,JFK,PBI,1028,3.0,29.0,0,,0,,,,,
2278549,2008,4,16,3,2013.0,1900,2329.0,2220,AA,874,N259AA,136.0,140.0,112.0,69.0,73.0,ORD,BOS,867,4.0,20.0,0,,0,32.0,0.0,0.0,0.0,37.0
6328449,2008,11,13,4,1850.0,1850,2206.0,2208,NW,855,N338NB,136.0,138.0,125.0,-2.0,0.0,MSP,CLT,930,3.0,8.0,0,,0,,,,,
2960441,2008,5,23,5,2227.0,2150,628.0,558,CO,1803,N57863,301.0,308.0,270.0,30.0,37.0,LAX,EWR,2454,8.0,23.0,0,,0,6.0,0.0,0.0,0.0,24.0
2330274,2008,4,9,3,2213.0,2015,2355.0,2209,B6,1057,N231JB,102.0,114.0,67.0,106.0,118.0,JFK,PIT,340,3.0,32.0,0,,0,0.0,0.0,0.0,0.0,106.0
1406849,2008,3,4,2,2220.0,2141,53.0,2352,UA,332,N420UA,93.0,71.0,57.0,61.0,39.0,ORD,DTW,235,9.0,27.0,0,,0,0.0,0.0,22.0,0.0,39.0
3351779,2008,6,6,5,1725.0,1730,1846.0,1901,FL,479,N956AT,81.0,91.0,65.0,-15.0,-5.0,IND,ATL,432,8.0,8.0,0,,0,,,,,
3676370,2008,7,24,4,1423.0,1420,1617.0,1625,WN,2808,N203WN,54.0,65.0,42.0,-8.0,3.0,MDW,DTW,229,3.0,9.0,0,,0,,,,,
3672697,2008,7,23,3,932.0,930,1050.0,1050,WN,358,N382SW,78.0,80.0,67.0,0.0,2.0,MCI,MDW,405,2.0,9.0,0,,0,,,,,
5785356,2008,10,4,6,1106.0,1120,1239.0,1247,NW,455,N764NC,93.0,87.0,67.0,-8.0,-14.0,MSY,MEM,349,10.0,16.0,0,,0,,,,,
3271987,2008,6,14,6,1522.0,1535,1657.0,1715,US,1178,N460UW,95.0,100.0,78.0,-18.0,-13.0,MCO,CLT,468,4.0,13.0,0,,0,,,,,
6686824,2008,12,2,2,1709.0,1715,1843.0,1844,UA,1208,N933UA,94.0,89.0,59.0,-1.0,-6.0,MSP,ORD,334,23.0,12.0,0,,0,,,,,
2669904,2008,5,20,2,1546.0,1540,1736.0,1710,US,735,N505AU,110.0,90.0,89.0,26.0,6.0,PHL,RDU,336,3.0,18.0,0,,0,0.0,0.0,20.0,0.0,6.0
5673183,2008,10,23,4,951.0,955,1136.0,1143,DL,769,N942DL,105.0,108.0,85.0,-7.0,-4.0,IAD,ATL,533,9.0,11.0,0,,0,,,,,
4058984,2008,7,19,6,938.0,934,1116.0,1111,NW,705,N333NB,158.0,157.0,130.0,5.0,4.0,DTW,DFW,987,10.0,18.0,0,,0,,,,,
4365271,2008,8,3,7,1708.0,1609,1840.0,1720,YV,2746,N931LR,92.0,71.0,43.0,80.0,59.0,LAS,LAX,236,9.0,40.0,0,,0,80.0,0.0,0.0,0.0,0.0
4085354,2008,7,24,4,1115.0,920,1311.0,1105,9E,4789,80369E,116.0,105.0,81.0,126.0,115.0,DCA,IND,499,7.0,28.0,0,,0,0.0,0.0,11.0,0.0,115.0
3806684,2008,7,17,4,1250.0,1221,1330.0,1302,OO,6345,N754SK,40.0,41.0,17.0,28.0,29.0,COS,DEN,72,8.0,15.0,0,,0,28.0,0.0,0.0,0.0,0.0
